,Species,Geolocation,Value,Year,Quarter,Volume
3112,Gourami,Cordillera Administrative Region (CAR),15558.843333333332,2022, Quarter 2,117.66666666666667
3113,Gourami,Region I (Ilocos Region),0.52,2022, Quarter 2,0.01
3114,Gourami,Region II (Cagayan Valley),117.24,2022, Quarter 2,1.77
3115,Gourami,Region III (Central Luzon),3961.35,2022, Quarter 2,72.02
3116,Gourami,Region IV-A (CALABARZON),2166.4566666666665,2022, Quarter 2,27.456666666666663
3117,Gourami,MIMAROPA Region,0.42,2022, Quarter 2,0.01
3118,Gourami,Region V (Bicol Region),2189.0899999999997,2022, Quarter 2,4.913333333333333
3119,Gourami,Region VI (Western Visayas),2189.0899999999997,2022, Quarter 2,4.52
3120,Gourami,Region VII (Central Visayas),496.9866666666667,2022, Quarter 2,0.6433333333333334
3121,Gourami,Region VIII (Eastern Visayas),260.8866666666667,2022, Quarter 2,0.62
3122,Gourami,Region IX (Zamboanga Peninsula),2542.9166666666665,2022, Quarter 2,7.206666666666666
3123,Gourami,Region X (Nothern Mindanao),344.1366666666667,2022, Quarter 2,0.8933333333333334
3124,Gourami,Region XI (Davao Region),92.12333333333333,2022, Quarter 2,0.4033333333333333
3125,Gourami,Region XII (SOCCSKSARGEN),18.7,2022, Quarter 2,0.22
3126,Gourami,Region XIII (Caraga),117.16000000000001,2022, Quarter 2,0.20666666666666667
3127,Gourami,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),24255.01,2022, Quarter 2,228.79333333333332
3128,Mudfish,National Capital Region (NCR),2553.7566666666667,2022, Quarter 2,29.866666666666664
3129,Mudfish,Cordillera Administrative Region (CAR),36.98,2022, Quarter 2,0.37
3130,Mudfish,Region I (Ilocos Region),29.96,2022, Quarter 2,0.28
3131,Mudfish,Region II (Cagayan Valley),544.37,2022, Quarter 2,5.94
3132,Mudfish,Region III (Central Luzon),1243.92,2022, Quarter 2,11.0
3133,Mudfish,Region IV-A (CALABARZON),38137.69666666666,2022, Quarter 2,662.9933333333333
3134,Mudfish,MIMAROPA Region,149.54,2022, Quarter 2,1.38
3135,Mudfish,Region V (Bicol Region),205.26,2022, Quarter 2,2.06
3136,Mudfish,Region VI (Western Visayas),174.7,2022, Quarter 2,1.37
3137,Mudfish,Region VII (Central Visayas),93.97,2022, Quarter 2,0.79
3138,Mudfish,Region VIII (Eastern Visayas),51.84,2022, Quarter 2,0.38
3139,Mudfish,Region IX (Zamboanga Peninsula),64782.886666666665,2022, Quarter 2,132.45000000000002
3140,Mudfish,Region X (Nothern Mindanao),300.53,2022, Quarter 2,1.97
3141,Mudfish,Region XI (Davao Region),3303.05,2022, Quarter 2,32.39
3142,Mudfish,Region XII (SOCCSKSARGEN),477.81,2022, Quarter 2,3.76
3143,Mudfish,Region XIII (Caraga),1.64,2022, Quarter 2,0.01
3144,Mudfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),32870.253333333334,2022, Quarter 2,36.95333333333333
3145,Freshwater Prawn,National Capital Region (NCR),741.7866666666667,2022, Quarter 2,2.1966666666666668
3146,Freshwater Prawn,Cordillera Administrative Region (CAR),467.8566666666666,2022, Quarter 2,1.6966666666666665
3147,Freshwater Prawn,Region I (Ilocos Region),363.4566666666667,2022, Quarter 2,1.2066666666666666
3148,Freshwater Prawn,Region II (Cagayan Valley),14.47,2022, Quarter 2,0.03
3149,Freshwater Prawn,Region III (Central Luzon),9.37,2022, Quarter 2,0.02
3150,Freshwater Prawn,Region IV-A (CALABARZON),72.55666666666666,2022, Quarter 2,24.153333333333332
3151,Freshwater Prawn,MIMAROPA Region,449.07666666666665,2022, Quarter 2,1.1766666666666665
3152,Freshwater Prawn,Region V (Bicol Region),1363.7566666666667,2022, Quarter 2,7.386666666666667
3153,Freshwater Prawn,Region VI (Western Visayas),1.24,2022, Quarter 2,0.01
3154,Freshwater Prawn,Region VII (Central Visayas),911.5333333333333,2022, Quarter 2,5.87
3155,Freshwater Prawn,Region VIII (Eastern Visayas),6.72,2022, Quarter 2,0.03
3156,Freshwater Prawn,Region IX (Zamboanga Peninsula),468.9533333333334,2022, Quarter 2,2.063333333333333
3157,Freshwater Prawn,Region X (Nothern Mindanao),1.2,2022, Quarter 2,0.01
3158,Freshwater Prawn,Region XI (Davao Region),256.47,2022, Quarter 2,0.85
3159,Freshwater Prawn,Region XII (SOCCSKSARGEN),12.98,2022, Quarter 2,0.14
3160,Freshwater Prawn,Region XIII (Caraga),809.3533333333334,2022, Quarter 2,1.7166666666666666
3161,Freshwater Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),19827.693333333333,2022, Quarter 2,156.95666666666668
3162,Others,National Capital Region (NCR),12658.02,2022, Quarter 2,372.63
3163,Others,Cordillera Administrative Region (CAR),32.52,2022, Quarter 2,0.03
3164,Others,Region I (Ilocos Region),2623.4,2022, Quarter 2,14.46
3165,Others,Region II (Cagayan Valley),237.88,2022, Quarter 2,1.81
3166,Others,Region III (Central Luzon),18478.89,2022, Quarter 2,62.92
3167,Others,Region IV-A (CALABARZON),8758.64,2022, Quarter 2,25.03
3168,Others,MIMAROPA Region,3357.62,2022, Quarter 2,30.11
3169,Others,Region V (Bicol Region),30522.56,2022, Quarter 2,290.57
3170,Others,Region VI (Western Visayas),21442.32,2022, Quarter 2,70.55
3171,Others,Region VII (Central Visayas),8374.636666666667,2022, Quarter 2,81.01666666666667
3172,Others,Region VIII (Eastern Visayas),948.94,2022, Quarter 2,3.45
3173,Others,Region IX (Zamboanga Peninsula),2938.83,2022, Quarter 2,13.05
3174,Others,Region X (Nothern Mindanao),940.27,2022, Quarter 2,5.11
3175,Others,Region XI (Davao Region),1708.49,2022, Quarter 2,7.21
3176,Others,Region XII (SOCCSKSARGEN),468.63,2022, Quarter 2,2.54
3177,Others,Region XIII (Caraga),9282.04,2022, Quarter 2,15.03
3178,Others,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),5883.75,2022, Quarter 2,18.89
3179,Oyster,National Capital Region (NCR),2989.04,2022, Quarter 2,44.87
3180,Oyster,Cordillera Administrative Region (CAR),3084.463333333333,2022, Quarter 2,15.87
3181,Oyster,Region I (Ilocos Region),3043.56,2022, Quarter 2,81.24
3182,Oyster,Region II (Cagayan Valley),7621.7,2022, Quarter 2,508.11
3183,Oyster,Region III (Central Luzon),795148.25,2022, Quarter 2,26190.42
3184,Oyster,Region IV-A (CALABARZON),533.13,2022, Quarter 2,11.42
3185,Oyster,MIMAROPA Region,4069.97,2022, Quarter 2,30.816666666666663
3186,Oyster,Region V (Bicol Region),14.94,2022, Quarter 2,0.75
3187,Oyster,Region VI (Western Visayas),39463.32,2022, Quarter 2,2705.87
3188,Oyster,Region VII (Central Visayas),2732.65,2022, Quarter 2,169.05
3189,Oyster,Region VIII (Eastern Visayas),1255.3133333333333,2022, Quarter 2,57.61333333333334
3190,Oyster,Region IX (Zamboanga Peninsula),2969.68,2022, Quarter 2,145.44
3191,Oyster,Region X (Nothern Mindanao),520.5233333333333,2022, Quarter 2,7.956666666666667
3192,Oyster,Region XI (Davao Region),226.68,2022, Quarter 2,17.44
3193,Oyster,Region XII (SOCCSKSARGEN),192829.8266666667,2022, Quarter 2,831.33
3194,Oyster,Region XIII (Caraga),218126.0,2022, Quarter 2,85.23
3195,Oyster,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),907055.2066666667,2022, Quarter 2,97039.77666666666
3196,Mussel,National Capital Region (NCR),7481.77,2022, Quarter 2,87.94
3197,Mussel,Cordillera Administrative Region (CAR),189.96333333333334,2022, Quarter 2,15.296666666666667
3198,Mussel,Region I (Ilocos Region),121.59,2022, Quarter 2,4.05
3199,Mussel,Region II (Cagayan Valley),301.28000000000003,2022, Quarter 2,94.99000000000001
3200,Mussel,Region III (Central Luzon),13035.71,2022, Quarter 2,274.98
3201,Mussel,Region IV-A (CALABARZON),69094.38,2022, Quarter 2,1874.0
3202,Mussel,MIMAROPA Region,500.39,2022, Quarter 2,45.49
3203,Mussel,Region V (Bicol Region),3797.69,2022, Quarter 2,102.83
3204,Mussel,Region VI (Western Visayas),45170.12,2022, Quarter 2,2429.5
3205,Mussel,Region VII (Central Visayas),22310.63666666667,2022, Quarter 2,1065.0466666666666
3206,Mussel,Region VIII (Eastern Visayas),21667.82,2022, Quarter 2,764.85
3207,Mussel,Region IX (Zamboanga Peninsula),25276.96666666667,2022, Quarter 2,663.2933333333333
3208,Mussel,Region X (Nothern Mindanao),75.49,2022, Quarter 2,1.44
3209,Mussel,Region XI (Davao Region),1695.6766666666665,2022, Quarter 2,13.68
3210,Mussel,Region XII (SOCCSKSARGEN),316.0266666666667,2022, Quarter 2,2.103333333333333
3211,Mussel,Region XIII (Caraga),3253.83,2022, Quarter 2,5.859999999999999
3212,Mussel,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1984.4166666666667,2022, Quarter 2,6.430000000000001
3213,Seaweed,National Capital Region (NCR),179637.77666666664,2022, Quarter 2,10336.633333333333
3214,Seaweed,Cordillera Administrative Region (CAR),1078992.45,2022, Quarter 2,107025.99666666664
3215,Seaweed,Region I (Ilocos Region),118230.46666666667,2022, Quarter 2,356.3933333333334
3216,Seaweed,Region II (Cagayan Valley),179.38,2022, Quarter 2,19.39
3217,Seaweed,Region III (Central Luzon),8626.29,2022, Quarter 2,1078.29
3218,Seaweed,Region IV-A (CALABARZON),3846.05,2022, Quarter 2,288.62
3219,Seaweed,MIMAROPA Region,521690.92,2022, Quarter 2,29960.11
3220,Seaweed,Region V (Bicol Region),7530.21,2022, Quarter 2,354.79
3221,Seaweed,Region VI (Western Visayas),130334.68,2022, Quarter 2,12893.95
3222,Seaweed,Region VII (Central Visayas),24692.69,2022, Quarter 2,2494.98
3223,Seaweed,Region VIII (Eastern Visayas),9611.58,2022, Quarter 2,344.69
3224,Seaweed,Region IX (Zamboanga Peninsula),506129.13,2022, Quarter 2,40733.49
3225,Seaweed,Region X (Nothern Mindanao),45018.79,2022, Quarter 2,2117.04
3226,Seaweed,Region XI (Davao Region),8475.89,2022, Quarter 2,676.75
3227,Seaweed,Region XII (SOCCSKSARGEN),144.4,2022, Quarter 2,11.76
3228,Seaweed,Region XIII (Caraga),35038.42,2022, Quarter 2,2655.34
3229,Seaweed,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2715249.35,2022, Quarter 2,291100.41
3230,Milkfish,National Capital Region (NCR),8689.21,2022, Quarter 3,103.33
3231,Milkfish,Cordillera Administrative Region (CAR),53947.13,2022, Quarter 3,408.56
3232,Milkfish,Region I (Ilocos Region),3792090.2,2022, Quarter 3,30187.26
3233,Milkfish,Region II (Cagayan Valley),13812.32,2022, Quarter 3,106.28
3234,Milkfish,Region III (Central Luzon),1512014.56,2022, Quarter 3,13224.64
3235,Milkfish,Region IV-A (CALABARZON),1627192.47,2022, Quarter 3,14128.13
3236,Milkfish,MIMAROPA Region,52520.54,2022, Quarter 3,373.49
3237,Milkfish,Region V (Bicol Region),33534.64,2022, Quarter 3,321.11
3238,Milkfish,Region VI (Western Visayas),3236466.1,2022, Quarter 3,26071.7
3239,Milkfish,Region VII (Central Visayas),101358.95,2022, Quarter 3,789.6
3240,Milkfish,Region VIII (Eastern Visayas),22928.54,2022, Quarter 3,147.05
3241,Milkfish,Region IX (Zamboanga Peninsula),177025.86,2022, Quarter 3,1801.5
3242,Milkfish,Region X (Nothern Mindanao),396444.29,2022, Quarter 3,3034.29
3243,Milkfish,Region XI (Davao Region),1055111.69,2022, Quarter 3,7718.31
3244,Milkfish,Region XII (SOCCSKSARGEN),31339.94,2022, Quarter 3,238.59
3245,Milkfish,Region XIII (Caraga),120939.9,2022, Quarter 3,835.81
3246,Milkfish,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),103751.26,2022, Quarter 3,833.97
3247,Tilapia,National Capital Region (NCR),4193.55,2022, Quarter 3,88.92
3248,Tilapia,Cordillera Administrative Region (CAR),88530.7,2022, Quarter 3,830.99
3249,Tilapia,Region I (Ilocos Region),38576.75,2022, Quarter 3,400.0
3250,Tilapia,Region II (Cagayan Valley),279583.72,2022, Quarter 3,2823.46
3251,Tilapia,Region III (Central Luzon),1065231.32,2022, Quarter 3,13750.79
3252,Tilapia,Region IV-A (CALABARZON),1118825.11,2022, Quarter 3,14064.13
3253,Tilapia,MIMAROPA Region,8336.98,2022, Quarter 3,69.45
3254,Tilapia,Region V (Bicol Region),45112.4,2022, Quarter 3,429.48
3255,Tilapia,Region VI (Western Visayas),37869.38,2022, Quarter 3,354.62
3256,Tilapia,Region VII (Central Visayas),15533.88,2022, Quarter 3,126.03
3257,Tilapia,Region VIII (Eastern Visayas),11588.35,2022, Quarter 3,68.26
3258,Tilapia,Region IX (Zamboanga Peninsula),3353.61,2022, Quarter 3,38.11
3259,Tilapia,Region X (Nothern Mindanao),120008.15,2022, Quarter 3,846.74
3260,Tilapia,Region XI (Davao Region),23163.18,2022, Quarter 3,168.85
3261,Tilapia,Region XII (SOCCSKSARGEN),190131.85,2022, Quarter 3,1578.79
3262,Tilapia,Region XIII (Caraga),21227.23,2022, Quarter 3,182.08
3263,Tilapia,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),249667.54,2022, Quarter 3,2224.97
3264,Tiger Prawn,National Capital Region (NCR),56523.82666666666,2022, Quarter 3,126.19666666666666
3265,Tiger Prawn,Cordillera Administrative Region (CAR),44508.58666666667,2022, Quarter 3,318.56
3266,Tiger Prawn,Region I (Ilocos Region),155730.97,2022, Quarter 3,268.95
3267,Tiger Prawn,Region II (Cagayan Valley),14291.63,2022, Quarter 3,31.86
3268,Tiger Prawn,Region III (Central Luzon),1053168.96,2022, Quarter 3,2265.84
3269,Tiger Prawn,Region IV-A (CALABARZON),6128.04,2022, Quarter 3,14.37
3270,Tiger Prawn,MIMAROPA Region,9646.96,2022, Quarter 3,20.72
3271,Tiger Prawn,Region V (Bicol Region),23837.53,2022, Quarter 3,88.41
3272,Tiger Prawn,Region VI (Western Visayas),50721.93,2022, Quarter 3,146.67
3273,Tiger Prawn,Region VII (Central Visayas),49733.77,2022, Quarter 3,108.12
3274,Tiger Prawn,Region VIII (Eastern Visayas),5254.12,2022, Quarter 3,18.72
3275,Tiger Prawn,Region IX (Zamboanga Peninsula),85010.9,2022, Quarter 3,187.11
3276,Tiger Prawn,Region X (Nothern Mindanao),1012505.18,2022, Quarter 3,3022.85
3277,Tiger Prawn,Region XI (Davao Region),4.63,2022, Quarter 3,0.02
3278,Tiger Prawn,Region XII (SOCCSKSARGEN),164.21,2022, Quarter 3,0.4
3279,Tiger Prawn,Region XIII (Caraga),16094.94,2022, Quarter 3,40.45
3280,Tiger Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),35348.1,2022, Quarter 3,103.97
3281,Mudcrab,National Capital Region (NCR),152.28,2022, Quarter 3,0.51
3282,Mudcrab,Cordillera Administrative Region (CAR),11435.58333333333,2022, Quarter 3,33.126666666666665
3283,Mudcrab,Region I (Ilocos Region),177.05,2022, Quarter 3,0.41
3284,Mudcrab,Region II (Cagayan Valley),12277.29,2022, Quarter 3,28.02
3285,Mudcrab,Region III (Central Luzon),428017.26,2022, Quarter 3,1058.81
3286,Mudcrab,Region IV-A (CALABARZON),275300.79,2022, Quarter 3,600.08
3287,Mudcrab,MIMAROPA Region,5569.59,2022, Quarter 3,18.22
3288,Mudcrab,Region V (Bicol Region),40112.36,2022, Quarter 3,89.0
3289,Mudcrab,Region VI (Western Visayas),72635.75,2022, Quarter 3,192.5
3290,Mudcrab,Region VII (Central Visayas),58346.95666666667,2022, Quarter 3,327.43333333333334
3291,Mudcrab,Region VIII (Eastern Visayas),1046.17,2022, Quarter 3,2.59
3292,Mudcrab,Region IX (Zamboanga Peninsula),71898.02,2022, Quarter 3,171.05
3293,Mudcrab,Region X (Nothern Mindanao),389748.89,2022, Quarter 3,1076.65
3294,Mudcrab,Region XI (Davao Region),1447.45,2022, Quarter 3,3.47
3295,Mudcrab,Region XII (SOCCSKSARGEN),314.94,2022, Quarter 3,0.68
3296,Mudcrab,Region XIII (Caraga),34257.39,2022, Quarter 3,69.59
3297,Mudcrab,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),28695.67,2022, Quarter 3,80.81
3298,Endeavor Prawn,National Capital Region (NCR),1409.05,2022, Quarter 3,3.9966666666666666
3299,Endeavor Prawn,Cordillera Administrative Region (CAR),666.0533333333333,2022, Quarter 3,3.14
3300,Endeavor Prawn,Region I (Ilocos Region),1797.93,2022, Quarter 3,4.91
3301,Endeavor Prawn,Region II (Cagayan Valley),63.62,2022, Quarter 3,0.23
3302,Endeavor Prawn,Region III (Central Luzon),30551.55,2022, Quarter 3,327.52000000000004
3303,Endeavor Prawn,Region IV-A (CALABARZON),29504.303333333333,2022, Quarter 3,330.3433333333333
3304,Endeavor Prawn,MIMAROPA Region,1601.02,2022, Quarter 3,6.68
3305,Endeavor Prawn,Region V (Bicol Region),3858.09,2022, Quarter 3,16.23
3306,Endeavor Prawn,Region VI (Western Visayas),269.42,2022, Quarter 3,1.7
3307,Endeavor Prawn,Region VII (Central Visayas),197.15333333333334,2022, Quarter 3,10.126666666666667
3308,Endeavor Prawn,Region VIII (Eastern Visayas),385.61999999999995,2022, Quarter 3,1.6700000000000002
3309,Endeavor Prawn,Region IX (Zamboanga Peninsula),1571.9733333333334,2022, Quarter 3,8.74
3310,Endeavor Prawn,Region X (Nothern Mindanao),1088.34,2022, Quarter 3,4.45
3311,Endeavor Prawn,Region XI (Davao Region),3.78,2022, Quarter 3,0.02
3312,Endeavor Prawn,Region XII (SOCCSKSARGEN),3866.5533333333333,2022, Quarter 3,30.99333333333333
3313,Endeavor Prawn,Region XIII (Caraga),440.37,2022, Quarter 3,2.0
3314,Endeavor Prawn,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),35659.176666666666,2022, Quarter 3,284.2966666666667
3315,White Shrimp,National Capital Region (NCR),89.58,2022, Quarter 3,0.3
3316,White Shrimp,Cordillera Administrative Region (CAR),59728.93666666667,2022, Quarter 3,557.1766666666666
3317,White Shrimp,Region I (Ilocos Region),746.83,2022, Quarter 3,2.68
3318,White Shrimp,Region II (Cagayan Valley),180.62,2022, Quarter 3,1.53
3319,White Shrimp,Region III (Central Luzon),1952.31,2022, Quarter 3,6.07
3320,White Shrimp,Region IV-A (CALABARZON),336.67,2022, Quarter 3,1.53
3321,White Shrimp,MIMAROPA Region,1529.61,2022, Quarter 3,5.15
3322,White Shrimp,Region V (Bicol Region),1776.25,2022, Quarter 3,8.69
3323,White Shrimp,Region VI (Western Visayas),176.49,2022, Quarter 3,1.18
3324,White Shrimp,Region VII (Central Visayas),42.6,2022, Quarter 3,0.23
3325,White Shrimp,Region VIII (Eastern Visayas),5420.92,2022, Quarter 3,24.75
3326,White Shrimp,Region IX (Zamboanga Peninsula),516.8,2022, Quarter 3,4.28
3327,White Shrimp,Region X (Nothern Mindanao),1016.07,2022, Quarter 3,4.45
3328,White Shrimp,Region XI (Davao Region),57.72,2022, Quarter 3,0.22
3329,White Shrimp,Region XII (SOCCSKSARGEN),2.93,2022, Quarter 3,0.02
3330,White Shrimp,Region XIII (Caraga),229.77,2022, Quarter 3,1.21
3331,White Shrimp,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),944695.6066666668,2022, Quarter 3,73305.53
3332,Grouper,National Capital Region (NCR),3458.6199999999994,2022, Quarter 3,35.596666666666664
3333,Grouper,Cordillera Administrative Region (CAR),17697.12,2022, Quarter 3,125.03333333333335
3334,Grouper,Region I (Ilocos Region),1119.35,2022, Quarter 3,1.89
3335,Grouper,Region II (Cagayan Valley),315.05,2022, Quarter 3,0.63
3336,Grouper,Region III (Central Luzon),504633.9833333334,2022, Quarter 3,4410.089999999999
3337,Grouper,Region IV-A (CALABARZON),1572.34,2022, Quarter 3,5.0
3338,Grouper,MIMAROPA Region,567.3,2022, Quarter 3,1.57
3339,Grouper,Region V (Bicol Region),19171.77,2022, Quarter 3,31.92
3340,Grouper,Region VI (Western Visayas),778.19,2022, Quarter 3,1.88
3341,Grouper,Region VII (Central Visayas),25.82,2022, Quarter 3,0.13
3342,Grouper,Region VIII (Eastern Visayas),5571.75,2022, Quarter 3,15.55
3343,Grouper,Region IX (Zamboanga Peninsula),95.75,2022, Quarter 3,0.25
3344,Grouper,Region X (Nothern Mindanao),174299.27666666664,2022, Quarter 3,1150.9266666666667
3345,Grouper,Region XI (Davao Region),120881.79,2022, Quarter 3,402.94
3346,Grouper,Region XII (SOCCSKSARGEN),50928.92666666666,2022, Quarter 3,213.95000000000002
3347,Grouper,Region XIII (Caraga),565.05,2022, Quarter 3,0.33
3348,Grouper,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),44150.15,2022, Quarter 3,304.94
3349,Siganid,National Capital Region (NCR),601.73,2022, Quarter 3,2.4099999999999997
3350,Siganid,Cordillera Administrative Region (CAR),276323.39333333337,2022, Quarter 3,14211.43
3351,Siganid,Region I (Ilocos Region),1690.05,2022, Quarter 3,5.43
3352,Siganid,Region II (Cagayan Valley),4255.1,2022, Quarter 3,14.53
3353,Siganid,Region III (Central Luzon),1.0,2022, Quarter 3,0.0
3354,Siganid,Region IV-A (CALABARZON),1282.81,2022, Quarter 3,5.13
3355,Siganid,MIMAROPA Region,71.18,2022, Quarter 3,0.33
3356,Siganid,Region V (Bicol Region),28.65,2022, Quarter 3,0.17
3357,Siganid,Region VI (Western Visayas),53518.166666666664,2022, Quarter 3,4177.616666666667
3358,Siganid,Region VII (Central Visayas),9638.66,2022, Quarter 3,645.09
3359,Siganid,Region VIII (Eastern Visayas),40.57,2022, Quarter 3,0.22
3360,Siganid,Region IX (Zamboanga Peninsula),199634.24333333332,2022, Quarter 3,13716.326666666666
3361,Siganid,Region X (Nothern Mindanao),13942.563333333334,2022, Quarter 3,533.17
3362,Siganid,Region XI (Davao Region),12409.06,2022, Quarter 3,62.03
3363,Siganid,Region XII (SOCCSKSARGEN),5189.16,2022, Quarter 3,181.78666666666666
3364,Siganid,Region XIII (Caraga),2317.5399999999995,2022, Quarter 3,85.54333333333334
3365,Siganid,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),1132.07,2022, Quarter 3,22.64
3366,P. Vannamei,National Capital Region (NCR),399.52,2022, Quarter 3,1.0
