,Species,Geolocation,Year-Quarter,Volume,Value
4142,..Tiger Prawn,..Region IX (Zamboanga Peninsula),2023 Quarter 1,129.22,55181.59
4143,..Tiger Prawn,..Region X (Nothern Mindanao),2023 Quarter 1,145.05,57974.76
4144,..Tiger Prawn,..Region XI (Davao Region),2023 Quarter 1,0.03,25.03
4145,..Tiger Prawn,..Region XII (SOCCSKSARGEN),2023 Quarter 1,0.01,5.46
4146,..Tiger Prawn,..Region XIII (Caraga),2023 Quarter 1,22.10,7714.54
4147,..Tiger Prawn,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,0.23,47.15
4148,..Mudcrab,..National Capital Region (NCR),2023 Quarter 1,..,..
4149,..Mudcrab,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4150,..Mudcrab,..Region I (Ilocos Region),2023 Quarter 1,9.56,4954.93
4151,..Mudcrab,..Region II (Cagayan Valley),2023 Quarter 1,3.73,1607.05
4152,..Mudcrab,..Region III (Central Luzon),2023 Quarter 1,641.49,484550.51
4153,..Mudcrab,..Region IV-A (CALABARZON),2023 Quarter 1,11.97,7848.73
4154,..Mudcrab,..MIMAROPA Region,2023 Quarter 1,7.29,3011.93
4155,..Mudcrab,..Region V (Bicol Region),2023 Quarter 1,72.03,36355.25
4156,..Mudcrab,..Region VI (Western Visayas),2023 Quarter 1,2388.47,1242520.49
4157,..Mudcrab,..Region VII (Central Visayas),2023 Quarter 1,0.01,9.31
4158,..Mudcrab,..Region VIII (Eastern Visayas),2023 Quarter 1,7.88,3845.63
4159,..Mudcrab,..Region IX (Zamboanga Peninsula),2023 Quarter 1,48.57,22412.40
4160,..Mudcrab,..Region X (Nothern Mindanao),2023 Quarter 1,154.55,57071.83
4161,..Mudcrab,..Region XI (Davao Region),2023 Quarter 1,1.82,781.24
4162,..Mudcrab,..Region XII (SOCCSKSARGEN),2023 Quarter 1,0.05,20.55
4163,..Mudcrab,..Region XIII (Caraga),2023 Quarter 1,21.98,10499.40
4164,..Mudcrab,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,16.49,10718.31
4165,..Endeavor Prawn,..National Capital Region (NCR),2023 Quarter 1,..,..
4166,..Endeavor Prawn,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4167,..Endeavor Prawn,..Region I (Ilocos Region),2023 Quarter 1,2.50,800.77
4168,..Endeavor Prawn,..Region II (Cagayan Valley),2023 Quarter 1,10.85,3255.99
4169,..Endeavor Prawn,..Region III (Central Luzon),2023 Quarter 1,0.12,22.88
4170,..Endeavor Prawn,..Region IV-A (CALABARZON),2023 Quarter 1,..,..
4171,..Endeavor Prawn,..MIMAROPA Region,2023 Quarter 1,5.25,1883.39
4172,..Endeavor Prawn,..Region V (Bicol Region),2023 Quarter 1,0.80,137.70
4173,..Endeavor Prawn,..Region VI (Western Visayas),2023 Quarter 1,33.80,4620.56
4174,..Endeavor Prawn,..Region VII (Central Visayas),2023 Quarter 1,..,..
4175,..Endeavor Prawn,..Region VIII (Eastern Visayas),2023 Quarter 1,..,..
4176,..Endeavor Prawn,..Region IX (Zamboanga Peninsula),2023 Quarter 1,1.52,133.38
4177,..Endeavor Prawn,..Region X (Nothern Mindanao),2023 Quarter 1,5.08,1402.34
4178,..Endeavor Prawn,..Region XI (Davao Region),2023 Quarter 1,0.23,72.83
4179,..Endeavor Prawn,..Region XII (SOCCSKSARGEN),2023 Quarter 1,..,..
4180,..Endeavor Prawn,..Region XIII (Caraga),2023 Quarter 1,1.42,504.95
4181,..Endeavor Prawn,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4182,..White Shrimp,..National Capital Region (NCR),2023 Quarter 1,..,..
4183,..White Shrimp,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4184,..White Shrimp,..Region I (Ilocos Region),2023 Quarter 1,1.13,284.05
4185,..White Shrimp,..Region II (Cagayan Valley),2023 Quarter 1,2.45,357.52
4186,..White Shrimp,..Region III (Central Luzon),2023 Quarter 1,..,..
4187,..White Shrimp,..Region IV-A (CALABARZON),2023 Quarter 1,2.99,944.01
4188,..White Shrimp,..MIMAROPA Region,2023 Quarter 1,24.01,10808.12
4189,..White Shrimp,..Region V (Bicol Region),2023 Quarter 1,57.40,12234.53
4190,..White Shrimp,..Region VI (Western Visayas),2023 Quarter 1,10.60,2533.35
4191,..White Shrimp,..Region VII (Central Visayas),2023 Quarter 1,0.24,26.87
4192,..White Shrimp,..Region VIII (Eastern Visayas),2023 Quarter 1,9.92,1524.96
4193,..White Shrimp,..Region IX (Zamboanga Peninsula),2023 Quarter 1,14.38,1979.82
4194,..White Shrimp,..Region X (Nothern Mindanao),2023 Quarter 1,5.83,1365.54
4195,..White Shrimp,..Region XI (Davao Region),2023 Quarter 1,0.25,60.26
4196,..White Shrimp,..Region XII (SOCCSKSARGEN),2023 Quarter 1,..,..
4197,..White Shrimp,..Region XIII (Caraga),2023 Quarter 1,3.05,600.53
4198,..White Shrimp,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4199,..Grouper,..National Capital Region (NCR),2023 Quarter 1,..,..
4200,..Grouper,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4201,..Grouper,..Region I (Ilocos Region),2023 Quarter 1,4.25,3617.04
4202,..Grouper,..Region II (Cagayan Valley),2023 Quarter 1,..,..
4203,..Grouper,..Region III (Central Luzon),2023 Quarter 1,..,..
4204,..Grouper,..Region IV-A (CALABARZON),2023 Quarter 1,4.57,3040.22
4205,..Grouper,..MIMAROPA Region,2023 Quarter 1,12.03,11154.67
4206,..Grouper,..Region V (Bicol Region),2023 Quarter 1,18.14,14773.38
4207,..Grouper,..Region VI (Western Visayas),2023 Quarter 1,3.46,1622.05
4208,..Grouper,..Region VII (Central Visayas),2023 Quarter 1,0.93,282.80
4209,..Grouper,..Region VIII (Eastern Visayas),2023 Quarter 1,0.30,150.06
4210,..Grouper,..Region IX (Zamboanga Peninsula),2023 Quarter 1,1.55,303.87
4211,..Grouper,..Region X (Nothern Mindanao),2023 Quarter 1,..,..
4212,..Grouper,..Region XI (Davao Region),2023 Quarter 1,0.21,72.56
4213,..Grouper,..Region XII (SOCCSKSARGEN),2023 Quarter 1,..,..
4214,..Grouper,..Region XIII (Caraga),2023 Quarter 1,0.40,98.83
4215,..Grouper,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,0.30,90.51
4216,..Siganid,..National Capital Region (NCR),2023 Quarter 1,..,..
4217,..Siganid,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4218,..Siganid,..Region I (Ilocos Region),2023 Quarter 1,14.73,4609.96
4219,..Siganid,..Region II (Cagayan Valley),2023 Quarter 1,1.50,542.16
4220,..Siganid,..Region III (Central Luzon),2023 Quarter 1,0.05,12.75
4221,..Siganid,..Region IV-A (CALABARZON),2023 Quarter 1,0.08,20.23
4222,..Siganid,..MIMAROPA Region,2023 Quarter 1,0.84,133.34
4223,..Siganid,..Region V (Bicol Region),2023 Quarter 1,0.07,12.07
4224,..Siganid,..Region VI (Western Visayas),2023 Quarter 1,0.21,54.71
4225,..Siganid,..Region VII (Central Visayas),2023 Quarter 1,0.01,4.34
4226,..Siganid,..Region VIII (Eastern Visayas),2023 Quarter 1,3.02,559.43
4227,..Siganid,..Region IX (Zamboanga Peninsula),2023 Quarter 1,..,..
4228,..Siganid,..Region X (Nothern Mindanao),2023 Quarter 1,0.05,12.50
4229,..Siganid,..Region XI (Davao Region),2023 Quarter 1,37.52,6992.48
4230,..Siganid,..Region XII (SOCCSKSARGEN),2023 Quarter 1,..,..
4231,..Siganid,..Region XIII (Caraga),2023 Quarter 1,2.07,396.01
4232,..Siganid,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4233,..P. Vannamei,..National Capital Region (NCR),2023 Quarter 1,8.96,2239.38
4234,..P. Vannamei,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4235,..P. Vannamei,..Region I (Ilocos Region),2023 Quarter 1,12.26,4466.74
4236,..P. Vannamei,..Region II (Cagayan Valley),2023 Quarter 1,479.74,191895.84
4237,..P. Vannamei,..Region III (Central Luzon),2023 Quarter 1,1698.34,712459.29
4238,..P. Vannamei,..Region IV-A (CALABARZON),2023 Quarter 1,2.49,772.09
4239,..P. Vannamei,..MIMAROPA Region,2023 Quarter 1,16.50,5411.96
4240,..P. Vannamei,..Region V (Bicol Region),2023 Quarter 1,2.92,665.96
4241,..P. Vannamei,..Region VI (Western Visayas),2023 Quarter 1,1762.40,450869.05
4242,..P. Vannamei,..Region VII (Central Visayas),2023 Quarter 1,1223.72,337601.68
4243,..P. Vannamei,..Region VIII (Eastern Visayas),2023 Quarter 1,..,..
4244,..P. Vannamei,..Region IX (Zamboanga Peninsula),2023 Quarter 1,..,..
4245,..P. Vannamei,..Region X (Nothern Mindanao),2023 Quarter 1,0.10,31.00
4246,..P. Vannamei,..Region XI (Davao Region),2023 Quarter 1,394.17,109993.06
4247,..P. Vannamei,..Region XII (SOCCSKSARGEN),2023 Quarter 1,2654.11,662608.35
4248,..P. Vannamei,..Region XIII (Caraga),2023 Quarter 1,176.09,61371.42
4249,..P. Vannamei,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4250,..Spiny Lobster,..National Capital Region (NCR),2023 Quarter 1,..,..
4251,..Spiny Lobster,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4252,..Spiny Lobster,..Region I (Ilocos Region),2023 Quarter 1,..,..
4253,..Spiny Lobster,..Region II (Cagayan Valley),2023 Quarter 1,..,..
4254,..Spiny Lobster,..Region III (Central Luzon),2023 Quarter 1,..,..
4255,..Spiny Lobster,..Region IV-A (CALABARZON),2023 Quarter 1,..,..
4256,..Spiny Lobster,..MIMAROPA Region,2023 Quarter 1,..,..
4257,..Spiny Lobster,..Region V (Bicol Region),2023 Quarter 1,..,..
4258,..Spiny Lobster,..Region VI (Western Visayas),2023 Quarter 1,1.64,4075.62
4259,..Spiny Lobster,..Region VII (Central Visayas),2023 Quarter 1,..,..
4260,..Spiny Lobster,..Region VIII (Eastern Visayas),2023 Quarter 1,0.00,2.24
4261,..Spiny Lobster,..Region IX (Zamboanga Peninsula),2023 Quarter 1,..,..
4262,..Spiny Lobster,..Region X (Nothern Mindanao),2023 Quarter 1,..,..
4263,..Spiny Lobster,..Region XI (Davao Region),2023 Quarter 1,..,..
4264,..Spiny Lobster,..Region XII (SOCCSKSARGEN),2023 Quarter 1,..,..
4265,..Spiny Lobster,..Region XIII (Caraga),2023 Quarter 1,5.63,11511.39
4266,..Spiny Lobster,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,0.09,172.40
4267,..Carp,..National Capital Region (NCR),2023 Quarter 1,..,..
4268,..Carp,..Cordillera Administrative Region (CAR),2023 Quarter 1,0.64,78.23
4269,..Carp,..Region I (Ilocos Region),2023 Quarter 1,0.38,32.95
4270,..Carp,..Region II (Cagayan Valley),2023 Quarter 1,0.89,80.43
4271,..Carp,..Region III (Central Luzon),2023 Quarter 1,40.93,2309.39
4272,..Carp,..Region IV-A (CALABARZON),2023 Quarter 1,446.95,12187.24
4273,..Carp,..MIMAROPA Region,2023 Quarter 1,0.05,7.14
4274,..Carp,..Region V (Bicol Region),2023 Quarter 1,11.19,637.51
4275,..Carp,..Region VI (Western Visayas),2023 Quarter 1,0.18,35.48
4276,..Carp,..Region VII (Central Visayas),2023 Quarter 1,0.07,9.03
4277,..Carp,..Region VIII (Eastern Visayas),2023 Quarter 1,52.27,7836.71
4278,..Carp,..Region IX (Zamboanga Peninsula),2023 Quarter 1,0.30,34.39
4279,..Carp,..Region X (Nothern Mindanao),2023 Quarter 1,6.04,1387.75
4280,..Carp,..Region XI (Davao Region),2023 Quarter 1,0.08,7.58
4281,..Carp,..Region XII (SOCCSKSARGEN),2023 Quarter 1,1.77,207.05
4282,..Carp,..Region XIII (Caraga),2023 Quarter 1,0.07,20.33
4283,..Carp,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,0.62,70.56
4284,..Catfish,..National Capital Region (NCR),2023 Quarter 1,..,..
4285,..Catfish,..Cordillera Administrative Region (CAR),2023 Quarter 1,3.90,419.22
4286,..Catfish,..Region I (Ilocos Region),2023 Quarter 1,3.21,442.65
4287,..Catfish,..Region II (Cagayan Valley),2023 Quarter 1,57.44,5665.50
4288,..Catfish,..Region III (Central Luzon),2023 Quarter 1,1741.12,161178.43
4289,..Catfish,..Region IV-A (CALABARZON),2023 Quarter 1,22.17,1441.42
4290,..Catfish,..MIMAROPA Region,2023 Quarter 1,0.48,60.96
4291,..Catfish,..Region V (Bicol Region),2023 Quarter 1,9.76,1371.11
4292,..Catfish,..Region VI (Western Visayas),2023 Quarter 1,42.80,6638.16
4293,..Catfish,..Region VII (Central Visayas),2023 Quarter 1,0.71,84.46
4294,..Catfish,..Region VIII (Eastern Visayas),2023 Quarter 1,0.60,161.73
4295,..Catfish,..Region IX (Zamboanga Peninsula),2023 Quarter 1,0.10,10.00
4296,..Catfish,..Region X (Nothern Mindanao),2023 Quarter 1,27.12,4408.11
4297,..Catfish,..Region XI (Davao Region),2023 Quarter 1,333.87,39916.38
4298,..Catfish,..Region XII (SOCCSKSARGEN),2023 Quarter 1,38.04,5720.18
4299,..Catfish,..Region XIII (Caraga),2023 Quarter 1,0.00,0.41
4300,..Catfish,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,499.41,70420.33
4301,..Gourami,..National Capital Region (NCR),2023 Quarter 1,..,..
4302,..Gourami,..Cordillera Administrative Region (CAR),2023 Quarter 1,0.04,5.90
4303,..Gourami,..Region I (Ilocos Region),2023 Quarter 1,1.08,62.65
4304,..Gourami,..Region II (Cagayan Valley),2023 Quarter 1,0.01,1.29
4305,..Gourami,..Region III (Central Luzon),2023 Quarter 1,17.64,1105.10
4306,..Gourami,..Region IV-A (CALABARZON),2023 Quarter 1,..,..
4307,..Gourami,..MIMAROPA Region,2023 Quarter 1,0.02,1.54
4308,..Gourami,..Region V (Bicol Region),2023 Quarter 1,..,..
4309,..Gourami,..Region VI (Western Visayas),2023 Quarter 1,0.01,1.09
4310,..Gourami,..Region VII (Central Visayas),2023 Quarter 1,..,..
4311,..Gourami,..Region VIII (Eastern Visayas),2023 Quarter 1,0.01,0.78
4312,..Gourami,..Region IX (Zamboanga Peninsula),2023 Quarter 1,..,..
4313,..Gourami,..Region X (Nothern Mindanao),2023 Quarter 1,..,..
4314,..Gourami,..Region XI (Davao Region),2023 Quarter 1,..,..
4315,..Gourami,..Region XII (SOCCSKSARGEN),2023 Quarter 1,0.71,74.14
4316,..Gourami,..Region XIII (Caraga),2023 Quarter 1,..,..
4317,..Gourami,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4318,..Mudfish,..National Capital Region (NCR),2023 Quarter 1,..,..
4319,..Mudfish,..Cordillera Administrative Region (CAR),2023 Quarter 1,1.00,135.90
4320,..Mudfish,..Region I (Ilocos Region),2023 Quarter 1,9.80,987.39
4321,..Mudfish,..Region II (Cagayan Valley),2023 Quarter 1,3.70,366.78
4322,..Mudfish,..Region III (Central Luzon),2023 Quarter 1,39.27,3665.06
4323,..Mudfish,..Region IV-A (CALABARZON),2023 Quarter 1,0.21,18.51
4324,..Mudfish,..MIMAROPA Region,2023 Quarter 1,1.27,167.07
4325,..Mudfish,..Region V (Bicol Region),2023 Quarter 1,0.05,6.02
4326,..Mudfish,..Region VI (Western Visayas),2023 Quarter 1,7.26,1045.14
4327,..Mudfish,..Region VII (Central Visayas),2023 Quarter 1,0.15,19.04
4328,..Mudfish,..Region VIII (Eastern Visayas),2023 Quarter 1,0.06,7.50
4329,..Mudfish,..Region IX (Zamboanga Peninsula),2023 Quarter 1,..,..
4330,..Mudfish,..Region X (Nothern Mindanao),2023 Quarter 1,0.17,28.95
4331,..Mudfish,..Region XI (Davao Region),2023 Quarter 1,4.62,588.50
4332,..Mudfish,..Region XII (SOCCSKSARGEN),2023 Quarter 1,5.42,814.90
4333,..Mudfish,..Region XIII (Caraga),2023 Quarter 1,0.01,1.82
4334,..Mudfish,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,0.30,39.00
4335,..Freshwater Prawn,..National Capital Region (NCR),2023 Quarter 1,..,..
4336,..Freshwater Prawn,..Cordillera Administrative Region (CAR),2023 Quarter 1,0.00,0.24
4337,..Freshwater Prawn,..Region I (Ilocos Region),2023 Quarter 1,0.00,0.14
4338,..Freshwater Prawn,..Region II (Cagayan Valley),2023 Quarter 1,0.16,53.36
4339,..Freshwater Prawn,..Region III (Central Luzon),2023 Quarter 1,..,..
4340,..Freshwater Prawn,..Region IV-A (CALABARZON),2023 Quarter 1,..,..
4341,..Freshwater Prawn,..MIMAROPA Region,2023 Quarter 1,0.02,2.46
4342,..Freshwater Prawn,..Region V (Bicol Region),2023 Quarter 1,..,..
4343,..Freshwater Prawn,..Region VI (Western Visayas),2023 Quarter 1,..,..
4344,..Freshwater Prawn,..Region VII (Central Visayas),2023 Quarter 1,..,..
4345,..Freshwater Prawn,..Region VIII (Eastern Visayas),2023 Quarter 1,0.02,3.30
4346,..Freshwater Prawn,..Region IX (Zamboanga Peninsula),2023 Quarter 1,..,..
4347,..Freshwater Prawn,..Region X (Nothern Mindanao),2023 Quarter 1,..,..
4348,..Freshwater Prawn,..Region XI (Davao Region),2023 Quarter 1,..,..
4349,..Freshwater Prawn,..Region XII (SOCCSKSARGEN),2023 Quarter 1,0.01,0.97
4350,..Freshwater Prawn,..Region XIII (Caraga),2023 Quarter 1,..,..
4351,..Freshwater Prawn,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4352,..Others,..National Capital Region (NCR),2023 Quarter 1,205.29,6370.24
4353,..Others,..Cordillera Administrative Region (CAR),2023 Quarter 1,0.53,119.05
4354,..Others,..Region I (Ilocos Region),2023 Quarter 1,95.43,2830.70
4355,..Others,..Region II (Cagayan Valley),2023 Quarter 1,1.65,206.44
4356,..Others,..Region III (Central Luzon),2023 Quarter 1,851.23,145733.92
4357,..Others,..Region IV-A (CALABARZON),2023 Quarter 1,0.25,403.58
4358,..Others,..MIMAROPA Region,2023 Quarter 1,25.81,2915.86
4359,..Others,..Region V (Bicol Region),2023 Quarter 1,17.44,2680.69
4360,..Others,..Region VI (Western Visayas),2023 Quarter 1,10.08,1771.17
4361,..Others,..Region VII (Central Visayas),2023 Quarter 1,0.04,14.91
4362,..Others,..Region VIII (Eastern Visayas),2023 Quarter 1,1.15,260.47
4363,..Others,..Region IX (Zamboanga Peninsula),2023 Quarter 1,9.47,6677.56
4364,..Others,..Region X (Nothern Mindanao),2023 Quarter 1,3.08,1151.79
4365,..Others,..Region XI (Davao Region),2023 Quarter 1,4.52,273.27
4366,..Others,..Region XII (SOCCSKSARGEN),2023 Quarter 1,2.86,696.98
4367,..Others,..Region XIII (Caraga),2023 Quarter 1,21.58,8834.21
4368,..Others,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,105.14,11256.34
4369,..Oyster,..National Capital Region (NCR),2023 Quarter 1,..,..
4370,..Oyster,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4371,..Oyster,..Region I (Ilocos Region),2023 Quarter 1,87.86,2840.29
4372,..Oyster,..Region II (Cagayan Valley),2023 Quarter 1,47.52,475.21
4373,..Oyster,..Region III (Central Luzon),2023 Quarter 1,33.03,906.22
4374,..Oyster,..Region IV-A (CALABARZON),2023 Quarter 1,12.34,354.48
4375,..Oyster,..MIMAROPA Region,2023 Quarter 1,..,..
4376,..Oyster,..Region V (Bicol Region),2023 Quarter 1,0.32,4.78
4377,..Oyster,..Region VI (Western Visayas),2023 Quarter 1,2212.41,33230.58
4378,..Oyster,..Region VII (Central Visayas),2023 Quarter 1,147.53,2134.23
4379,..Oyster,..Region VIII (Eastern Visayas),2023 Quarter 1,1.77,66.88
4380,..Oyster,..Region IX (Zamboanga Peninsula),2023 Quarter 1,91.04,2903.55
4381,..Oyster,..Region X (Nothern Mindanao),2023 Quarter 1,..,..
4382,..Oyster,..Region XI (Davao Region),2023 Quarter 1,19.07,247.97
4383,..Oyster,..Region XII (SOCCSKSARGEN),2023 Quarter 1,..,..
4384,..Oyster,..Region XIII (Caraga),2023 Quarter 1,..,..
4385,..Oyster,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4386,..Mussel,..National Capital Region (NCR),2023 Quarter 1,151.41,13419.10
4387,..Mussel,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4388,..Mussel,..Region I (Ilocos Region),2023 Quarter 1,4.95,321.86
4389,..Mussel,..Region II (Cagayan Valley),2023 Quarter 1,..,..
4390,..Mussel,..Region III (Central Luzon),2023 Quarter 1,801.72,44085.40
4391,..Mussel,..Region IV-A (CALABARZON),2023 Quarter 1,746.89,28934.58
4392,..Mussel,..MIMAROPA Region,2023 Quarter 1,48.83,976.60
4393,..Mussel,..Region V (Bicol Region),2023 Quarter 1,113.23,5327.31
4394,..Mussel,..Region VI (Western Visayas),2023 Quarter 1,164.35,5712.20
4395,..Mussel,..Region VII (Central Visayas),2023 Quarter 1,..,..
4396,..Mussel,..Region VIII (Eastern Visayas),2023 Quarter 1,245.60,11258.43
4397,..Mussel,..Region IX (Zamboanga Peninsula),2023 Quarter 1,..,..
4398,..Mussel,..Region X (Nothern Mindanao),2023 Quarter 1,11.40,763.72
4399,..Mussel,..Region XI (Davao Region),2023 Quarter 1,..,..
4400,..Mussel,..Region XII (SOCCSKSARGEN),2023 Quarter 1,..,..
4401,..Mussel,..Region XIII (Caraga),2023 Quarter 1,..,..
4402,..Mussel,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,..,..
4403,..Seaweed,..National Capital Region (NCR),2023 Quarter 1,..,..
4404,..Seaweed,..Cordillera Administrative Region (CAR),2023 Quarter 1,..,..
4405,..Seaweed,..Region I (Ilocos Region),2023 Quarter 1,1.01,40.43
4406,..Seaweed,..Region II (Cagayan Valley),2023 Quarter 1,2.80,27.97
4407,..Seaweed,..Region III (Central Luzon),2023 Quarter 1,1350.55,10804.40
4408,..Seaweed,..Region IV-A (CALABARZON),2023 Quarter 1,68.34,956.69
4409,..Seaweed,..MIMAROPA Region,2023 Quarter 1,40564.62,524415.22
4410,..Seaweed,..Region V (Bicol Region),2023 Quarter 1,1717.20,36131.88
4411,..Seaweed,..Region VI (Western Visayas),2023 Quarter 1,17147.09,145665.78
4412,..Seaweed,..Region VII (Central Visayas),2023 Quarter 1,4225.13,60148.75
4413,..Seaweed,..Region VIII (Eastern Visayas),2023 Quarter 1,155.36,1045.89
4414,..Seaweed,..Region IX (Zamboanga Peninsula),2023 Quarter 1,46286.92,569878.78
4415,..Seaweed,..Region X (Nothern Mindanao),2023 Quarter 1,100.90,1791.76
4416,..Seaweed,..Region XI (Davao Region),2023 Quarter 1,689.87,12570.80
4417,..Seaweed,..Region XII (SOCCSKSARGEN),2023 Quarter 1,4.98,162.19
4418,..Seaweed,..Region XIII (Caraga),2023 Quarter 1,388.79,5470.93
4419,..Seaweed,..Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),2023 Quarter 1,254053.89,2331174.54
4420,All Species,..National Capital Region (NCR),2023 Quarter 2,1070.29,82414.05
4421,All Species,..Cordillera Administrative Region (CAR),2023 Quarter 2,947.45,110723.10
4422,All Species,..Region I (Ilocos Region),2023 Quarter 2,39569.70,5166955.22
4423,All Species,..Region II (Cagayan Valley),2023 Quarter 2,6415.65,1013956.41
